,title,type,open_year,rate,running_time,genre1,genre2,genre3,actor,director,summary
2400,폭군이 되는 법,TV_Show,2021,8.0,27min,전쟁,다큐멘터리,역사,,Peter Dinklage,민주주의는 필요 없다. 철권으로 권력을 잡고 국가를 통치한다. 그러기 위해 필요한 건? 절대 권력을 위한 전술집과 폭군을 꿈꾸는 이들. 독재의 법칙을 냉소적으로 전하는 다큐멘터리 시리즈다.
2401,더 리퍼,TV_Show,2020,7.6,49min,범죄,다큐멘터리,,", , Alan Whitehouse, Keith Hellawell, Jeremy Thompson, Bruce Jones",Jesse Vile,"1970년대 후반, 연쇄 살인 사건이 영국을 뒤흔든다. 대체 누구의 짓일까. 경찰이 쩔쩔매는 사이, 공포와 분노가 전 세계로 퍼져나간다. 요크셔 살인마의 악명과 함께."
2402,시크릿 시티,TV_Show,2016,7.6,50min,전쟁,드라마,스릴러,,Nikolay Khomeriki,"중국 베이징에서 분신을 시도한 유학생. 6개월 후, 호주 캔버라에서 발견된 익사체. 두 사건의 연관성을 파헤치면서, 정치부 기자 해리엇은 거대한 블랙홀에 빠져든다."
2403,던전에서 만남을 추구하면 안 되는 걸까,TV_Show,2015,7.9,24min,애니메이션,액션,코미디,,Hideki Tachibana,"통칭 ‘던전’이라 불리는 장대한 지하 미궁을 보유한 거대 도시, 오라리오. 미지라는 이름의 흥분, 찬란한 영예, 로맨스 이 모든 꿈과 욕망이 숨죽인 이곳에서 소년은 한 ‘신’과 만난다. 모든 파밀리아(Familia)에서 문전박대를 당했던 모험가 지망생 소년 벨과 조직원 0명인 여신, 헤스티아의 운명적인 만남, 지금 새로운 신화(Familia Myth)가 시작된다!"
2404,글로우: 레슬링 여인 천하,TV_Show,2017,8.4,34min,드라마,코미디,스포츠,"Marc Maron, Sydelle Noel, Chris Lowell, Britney Young, Britt Baron, Kate Nash",Alison Brie,1980년대의 LA. 볼품없고 사연 많은 여자들이 '레슬링 여인 천하 글로우'를 통해 링에서 당당히 거듭난다. '오렌지 이즈 더 뉴 블랙' 팀의 새 야심작.
2405,"당신과 나, 그리고 그녀",TV_Show,2016,7.7,26min,코미디,드라마,로맨스,"Priscilla Faia, Jennifer Spence, Ennis Esmer",Greg Poehler,성생활에 변화를 주기 위해 도우미를 고용한 잭과 에마. 하지만 세 사람 사이에 예상치 못한 로맨스가 싹트면서 상황은 꼬여버리고 만다.
2406,방구석1열,TV_Show,2018,10.0,1시간 3분,,,,,Dong Hee-Lee,"아는 영화 모르는 이야기. 한국 영화계의 별들이 한방에 옹기종기 모여 앉았다. 관객들은 알 수 없는 제작 비화부터 인문학으로 풀어낸 영화 이야기까지. 영화인들이 들려주는 진짜 영화 토크. 반짝반짝 빛나는 명작의 재발견이 지금, 방구석에서 시작된다."
2407,트레일러 파크 보이즈,TV_Show,2001,8.9,25min,코미디,범죄,,"John Dunsworth, Patrick Roach, Sarah Dunsworth, Tyrone Parsons, Mike Smith",John Paul Tremblay,노바스코샤 트레일러 파크에서 사기 행각을 벌이는 상습 경범죄자들이면서 오랜 친구인 세 명의 남자들이 술에 취해 벌이는 각종 크고 작은 사고에 관한 이야기.
2408,더 소사이어티,TV_Show,2019,8.1,56min,SF,드라마,스릴러,"Sean Berdy, Natasha Liu Bordizzo, Jacques Colimon, Olivia DeJonge, Alex Fitzalan, Kristine Froseth",Kathryn Newton,"십 대들만 빼고 모든 어른이 사라진 마을, 웨스트 햄. 자유로웠던 기분도 잠시, 아이들은 혼란스러워진다. 이대로 영영 갇혀 지내면 어쩌나, 살아남을 수는 있는 걸까."
2409,Z 네이션,TV_Show,2014,7.8,43min,액션,공포,로맨스,"Anastasia Baranova, Nat Zang, Russell Hodgkinson, Katy O'Brian, Grace Phipps, DJ Qualls",Keith Allan,"치명적인 좀비 바이러스에서 살아남은 남자가 백신에 대한 키를 쥐고 있다고 믿고, 그들은 위험천만한 미국 횡단에 도전한다."
2410,불꽃 소방대,TV_Show,2019,8.9,24min,액션,SF,드라마,"Saeko Kamijo, Mao Ichimichi, Kazuya Nakai, Kenichi Suzumura, Aoi Yuki, Daisuke Sakaguchi",Gakuto Kajiwara,"인류는 공포에 휩싸여 있었다….

방금 전까지 멀쩡하던 사람이 갑자기 불타올라 불꽃 괴물 '화염인간'이 되어 파괴의 끝을 달리는 '인체 발화 현상'. 불의 공포에 맞서는 특수 소방대는 그 현상의 수수께끼를 풀고, 인류를 구하는 것이 사명!

어떤 이유로 인해 악마라 불리는 신입대원 소년 신라는 히어로를 목표로 동료들과 함께 '화염인간'과의 대결의 나날에 몸을 던진다!!"
2411,코카인 코스트,TV_Show,2018,8.5,1시간 7분,드라마,범죄,스릴러,"Carlos Blanco Vila, Jana Pérez, Tamar Novas, Celso Bugallo, Fran Lareu, Cris Iglesias",Javier Rey,"1980년대 스페인 갈리시아, 한 젊은 어부가 위험한 거래에 뛰어든다. 평범했던 해안 마을에 상륙한 중남미산 마약. 그 후, 유럽의 범죄 지형이 완전히 뒤바뀐다."
2412,주걸륜의 주유기,TV_Show,2020,6.8,1시간 4분,RealityTV,,,Kuan-lin Chen,Jay Chou,"주걸륜과 그의 셀럽 친구들이 떴다! 주걸륜 스타일로 떠나는 특별한 세계 여행. 도쿄에서 시드니, 그리고 런던까지. 그들만의 스웨그로 전 세계를 누빈다. 아름다운 배경 속, 음악과 마술이 펼쳐지는 유랑 기행."
2413,나이트 플라이어,TV_Show,2018,6.5,44min,SF,드라마,공포,"Sam Strike, Maya Eshet, Angus Sampson, Jodie Turner-Smith, Brían F. O'Byrne, Gretchen Mol",Eoin Macken,"위기에 빠진 지구, 암울한 인류의 미래. 각 분야의 과학자들과 강력한 텔레파스 한 명이 비밀스러운 우주선에 승선한다. 각자의 희망을 품고서, 미지의 존재에 닿기 위해."
2414,지금부터 시작일까,TV_Show,2021,6.5,32min,코미디,드라마,,"Elisabeth Shue, Alexia Landeau",Julie Delpy,"팬데믹 이전의 LA. 인생 후반전에 돌입한 네 여자가 사랑과 일을 헤쳐나간다. 각각 셰프, 싱글맘, 상속녀, 구직자로 살아가며 중년의 위기도 풍성하게 맛보는 그녀들의 이야기."
2415,소피: 웨스트코크 살인 미스터리,TV_Show,2021,7.2,55min,범죄,다큐멘터리,역사,,John Dower,"아일랜드 시골 마을에서 벌어진 충격적인 살인 사건. 범인은 누구이며, 진실은 무엇일까. 정의를 찾으려는 수사 여정은 점점 더 험난해진다. 국경을 넘나들며 수십 년의 시간이 흐른다."
2416,"60일, 지정생존자",TV_Show,2019,9.0,1시간 15분,전쟁,드라마,스릴러,"Park Keun-rok, Heo Joon-ho, Lee Jun-hyuk, Kang Han-na, Bae Jong-ok, Kim Gyu-ri",Yoo Jong-sun,"대통령의 국정 연설이 열리던 국회의사당이 갑작스러운 폭탄 테러 공격을 받아 붕괴되고, 대통령도, 국무총리도, 국회의장도, 국무위원들도 한날 한시에 사라져 버렸다. 국무위원 중 유일하게 생존한 환경부 장관이 승계서열에 따라 60일간의 대통령 권한대행으로 지정된다. 한반도를 둘러싼 군사적 긴장은 한발 한발 레드라인에 다가서고 권력의 공백을 허락할 수 없는 국내 정치판은 요동치기 시작하는데..."
2417,James Acaster: Repertoire,TV_Show,2018,8.7,52min,코미디,,,James Acaster,Daniel Lucchesi,"Offbeat comic James Acaster covers the strange, the mundane and everything in between in this collection of four wide-ranging stand-up specials."
2418,슈퍼키드 디온,TV_Show,2019,8.2,50min,드라마,SF,,"Jason Ritter, Gavin Munn",Alisha Wainwright,"아들이 엄청난 초능력을 갖고 있다! 놀라움도 잠시, 아들의 안전이 걱정되는 싱글맘. 이들 모자는 비밀을 숨긴 채, 그들을 둘러싼 미스터리를 밝히기 위해 고군분투한다."
2419,오늘부터 신령님,TV_Show,2012,9.3,24min,SF,애니메이션,코미디,"Yui Horie, Suzuko Mimori, Daisuke Namikawa, Daisuke Kishio, Satomi Sato, Vanilla Yamazaki",Akitarou Daichi,"빚 때문에 아버지는 가출하고 집은 압류당해 젊은 나이에 홈리스 신세가 된 여고생 모모조노 나나미. 

곤란해 하고 있는 나나미 앞에 집을 넘겨주겠다고 말하는 수상한 남자가 나타난다.

그 남자의 정체는 토지신 미카게. 

결국 나나미는 집(=버려진 신사)과 토지신의 역할까지 떠맡게 되어 버리는데?!"
2420,카구야 님은 고백받고 싶어 ~천재들의 연애 두뇌전~,TV_Show,2019,9.5,24min,코미디,드라마,애니메이션,"Ryota Suzuki, Konomi Kohara, Yutaka Aoyama, Yumiri Hanamori, Momo Asakura, Sayumi Suzushiro",Aoi Koga,"집안도 인망도 좋다!!

장래가 기대되는 우수한 수재들이 모인 슈치인 학원!!

그 학생회에서 만난 부회장 시노미야 카구야와 회장 시로가네 미유키는 서로에게 끌리고 있었지만, 아무 일도 없는 채로 반년이 경과!!

프라이드가 강하고 솔직하지 못한 두 사람은, 귀찮게도 ""어떻게 상대방에게 고백을 받아낼 것인가"" 만을 생각하게 되어버렸다?!

연애는 성취될 때까지가 즐겁다!!

신감각 ""두뇌전"" 러브코미디 개전!"
2421,탑 보이: 써머하우스,TV_Show,2011,8.6,48min,드라마,범죄,스릴러,Kane Robinson,Ashley Walters,"영국판 마약왕의 탄생. 어느 공공 주택가에서 길거리 인생을 사는 두 남자. 이들은 살아남기 위해 마약으로 최고가 되려 한다. 돈과 권력, 배신과 복수로 점철된 암흑의 세계를 리얼하게, 스타일리시하게 보여주는 웰메이드 드라마."
2422,더 크루: 갱랜드,TV_Show,2021,8.1,46min,액션,드라마,스릴러,"Sofia Lesaffre, Nabiha Akkari, Salim Kechiouche, Geert Van Rampelberg, Samuel Jouy, Frank Onana",Sami Bouajila,"마약 밀매 조직에 납치된 가족을 구하기 위해 총을 든 베테랑 무장 강도. 소수정예의 크루 멤버들과 함께 그가 뛰어든 곳은, 피로 피를 씻는 마피아 패밀리들의 전장이었다."
2423,틴에이지 바운티 헌터스,TV_Show,2020,8.6,49min,액션,코미디,범죄,"Kadeem Hardison, Virginia Williams",Anjelica Bette Fellini,"쌍둥이 자매 스털링과 블레어. 엄숙한 학교에서는 신앙심 충만한 학생, 집에서는 엄마 아빠 말 잘 듣는 착한 딸. 학교가 끝나면? 죄짓고 도망 다니는 나쁜 놈들 사냥하는 범죄 저격수! 걸크러시 폭발하는 그녀들을 누구도 막을 수 없다."
2424,잭 모턴과 언더월드,TV_Show,2019,8.1,48min,드라마,스릴러,SF,Adam DiMarco,Jake Manley,"대학 신입생 잭 모턴은 신비한 비밀결사의 일원이 된다. 그 앞에 펼쳐진 어둠의 세계, 늑대 인간과 흑마법이 뒤엉킨 치열한 전투. 잭을 뒤쫓는 치명적인 적은 누구일까."
2425,산타 클라리타 다이어트,TV_Show,2017,8.3,29min,코미디,공포,,"Liv Hewson, Skyler Gisondo",Drew Barrymore,"로스앤젤레스 근교인 산타클라리타에서 십 대의 딸 애비와 함께 살아가는 부동산 중개업자 부부 조엘과 쉴라의 이야기를 그린다. 어딘가 만족스럽지 못한 삶을 살아가던 부부의 삶은 아내 쉴라가 급작스러운 변화를 겪으면서 죽음과 파멸의 길로 접어들지만, 뜻밖에도 좋은 결과를 맞이하게 되는데..."
2426,익스플레인: 세계를 해설하다,TV_Show,2018,8.5,21min,다큐멘터리,,,,,"빠르게 변해가는 세상, 알아야 할 게 많기도 하다. 암호화폐부터 다이어트, 심지어 케이팝까지! 뉴스 해설 전문 Vox 미디어가 정보의 홍수에서 엄선한 필수 지식을 넓고 깊고 정확하게 짚어주는 시리즈."
2427,갈리시아의 상속자들,TV_Show,2018,8.3,1시간 18분,범죄,드라마,,"Claudia Traisac, Luis Zahera",Jose Coronado,스페인 북서부에 위치한 갈리시아. 사업가 네모는 이곳에서 절대군주나 다름없다. 세상 두려운 것이 없던 남자. 그러나 치명적인 병이 그의 과거와 미래를 뒤흔든다.
2428,7초,TV_Show,2018,8.2,1시간 2분,드라마,범죄,,"Beau Knapp, Regina King, Russell Hornsby, Zackary Momoh, David Lyons, Nadia Alexander",Clare-Hope Ashitey,"열다섯 살 흑인 소년이 눈밭에 버려진다. 피 흘리며, 홀로 죽은 아이. 정의는 멀고 현실은 비정한 것. 경찰은 진상을 은폐하려 하지만 아직 진실을 원하는 이들이 있다."
2429,슈티셀가 사람들,TV_Show,2013,9.2,49min,드라마,,,"Michael Aloni, Doval'e Glickman, Neta Riskin, Shira Haas, Zohar Shtrauss",Alon Zingman,"유대 율법을 엄격히 따르는 공동체 하레디의 사람들. 이들의 삶은 우리와 얼마나 다를까. 이들도 사랑, 비애 같은 세속적 감정에 웃고 울까. 초정통파 유대인에 관한 편견과 오해, 이 집안을 만나는 순간 무참히 깨져버릴 것이다!"
2430,쿠로코의 농구,TV_Show,2012,9.3,24min,코미디,스포츠,애니메이션,"Junichi Suwabe, Daisuke Ono, Hiroshi Kamiya, Kenichi Suzumura, Ryohei Kimura, Soichiro Hoshi",Kensho Ono,"국 중학교 농구대회 3연패의 초 강호 테이코 중학교 농구부, 그 빛나는 역사 속에서도 10년에 한 명 나올 천재 다섯명이 함께한 세대가 기적의 세대라 불린다. 그리고 기적의 세대에는 천재 다섯 명이 인정하던 선수가 또 한 명, 환상의 식스맨이 있었다. 미국에서 귀국학 거친 파워플레이를 하는 고교생 카가미 타이가. 타이가가 입학한 세이린 고교에서 만난 너무도 평범한 소년 쿠로코테츠야는 농구를 잘하기는 커녕 이제 겨우 초짜에서 벗어난 수준 게다가 존재감 마저 없는 쿠로코에게 환멸을 느끼는 타이가. 하지만 쿠로코는존재감이 없는 걸 이용한 보이지 않는 패스 중계를 무기로 하는 기적의 세대 환상의 식스맨이었다! 타이가와 함께 타도 기적의 세대를 맹세하는 쿠로코인데."
2431,비스타즈,TV_Show,2019,9.1,23min,애니메이션,드라마,스릴러,,Chikahiro Kobayashi,"현대의 인류와 비슷한 문명 수준을 가진 동물들이 식육을 금지하고서 모두 함께 어울려 살아가는 사회.

명문교의 연극부에서 조명을 담당하던 고교생 늑대 레고시.

같은 부의 알파카 살해사건으로 인해 의심의 눈초리를 받게 되고, 범인이 잡히지 않은 채 초식동물과 육식동물 사이에 묘한 긴장감이 흐르던 어느 날 밤, 레고시는 충동을 이기지 못하고 선배 토끼 할을 덮치고 마는데..."
2432,"오 마이, 시스터즈!",TV_Show,2017,8.4,26min,드라마,코미디,,Maria Angelico,Lucy Durack,병석에 누운 유명 과학자의 충격 고백. 그동안 난임 치료를 한 게 아니라 대가족을 만들었다? 아버지 때문에 줄리아는 하루아침에 변호사와 TV 스타를 자매로 맞게 된다.
2433,러브,TV_Show,2016,8.2,32min,코미디,드라마,로맨스,"Chris Witaske, Claudia O'Doherty",Gillian Jacobs,주드 아패토우가 공동 제작한 이 대담한 새 코미디 시리즈는 까칠한 미키와 순한 거스가 신세대 연애를 하면서 경험하는 감격과 고난의 순간을 보여 준다.
2434,콜래트럴 이펙트,TV_Show,2018,7.2,57min,드라마,범죄,스릴러,"Carey Mulligan, Billie Piper, Jeany Spark, John Simm, Nathaniel Martello-White, Ahd",S.J. Clarkson,"피자 배달원 살인사건이 발생하자 수사를 시작하는 형사. 배후엔 마약 거래상, 밀수업자, 스파이 등이 복잡하게 얽혀 있다. 형사는 차분하지만 집요하게 그 끝을 쫓는다."
2435,주(Zoo),TV_Show,2015,7.4,43min,드라마,SF,스릴러,"Billy Burke, Kristen Connolly, Alyssa Diaz, Josh Salatin, Gracie Dzienny",James Wolk,"전 세계 동물들이 인간을 공격하기 시작하자, 논란이 많은 동물학자 잭슨 오즈는 갑작스러운 변화의 원인을 알아내려 애쓴다."
2436,엉덩이 탐정,TV_Show,2018,,19min,애니메이션,,,,Hiroki Shibata,"얼굴은 엉덩이 모양을 하고 있지만 명탐정 '엉덩이탐정'이 여러가지 어려운 사건을 '흠, 냄새가 나는군!'이라고 말하며 해결해나가는 이야기"
2437,고블린 슬레이어,TV_Show,2018,8.7,24min,SF,판타지,애니메이션,"Yui Ogura, Nao Toyama, Yuka Iguchi, Maaya Uchida, Yuichi Nakamura, Tomokazu Sugita",Aya Endo,"난 세상을 구하지 않는다. 고블린을 죽일 뿐이다. 변경의 한 길드에는 고블린 토벌만으로도 은 등급까지 오른 엄청난 존재가 있다. 모험자가 되어 처음으로 파티에 참여해 고블린 퇴치에 나섰다가 위기에 처한 여신관. 그리고 그것을 구한 자가 바로 고블린 슬레이어라 불리는 남자였다. 그 남자는 고블린 슬레이어라는 이름만큼 수단을 가리지 않고 계속해서 고블린만을 퇴치했다. 그 고블린 슬레이어에게 휘둘리는 여신관, 감사해하는 접수원, 그를 기다리는 소꿉친구인 소치기 소녀. 그리고 고블린 슬레이어의 소문을 들은 한 엘프가 어느 의뢰를 하기 위해 나타났다."
